timestamp,open,high,low,close
2026-04-13 09:30:00,6806.47,6820.13,6790.02,6820.09
2026-04-13 10:00:00,6820.77,6823.15,6808.74,6818.87
2026-04-13 10:30:00,6819.03,6830.41,6816.93,6829.3
2026-04-13 11:00:00,6829.22,6829.22,6818.89,6819.64
2026-04-13 11:30:00,6819.28,6825.77,6816.12,6818.67
2026-04-13 12:00:00,6818.69,6839.38,6814.09,6837.97
2026-04-13 12:30:00,6838.02,6851.79,6831.28,6847.06
2026-04-13 13:00:00,6847.11,6851.3,6844.84,6848.96
2026-04-13 13:30:00,6848.97,6850.63,6842.58,6845.28
2026-04-13 14:00:00,6845.26,6850.12,6845.26,6847.36
2026-04-13 14:30:00,6847.33,6858.37,6846.65,6856.99
2026-04-13 15:00:00,6857.01,6862.11,6854.53,6862.0
2026-04-13 15:30:00,6862.0,6887.0,6860.65,6885.91
2026-04-13 16:00:00,6885.0,6886.24,6885.0,6886.24
2026-04-13 16:30:00,6886.24,6886.24,6886.24,6886.24
2026-04-14 09:30:00,6910.2,6924.56,6905.17,6919.25
2026-04-14 10:00:00,6919.08,6934.89,6918.81,6934.19
2026-04-14 10:30:00,6934.28,6940.97,6930.43,6940.23
2026-04-14 11:00:00,6940.05,6948.55,6933.24,6946.46
2026-04-14 11:30:00,6946.5,6957.49,6946.34,6952.95
2026-04-14 12:00:00,6953.02,6961.51,6952.28,6960.3
2026-04-14 12:30:00,6960.32,6961.72,6952.33,6953.62
2026-04-14 13:00:00,6953.59,6964.14,6953.58,6961.48
2026-04-14 13:30:00,6961.48,6965.23,6960.0,6961.5
2026-04-14 14:00:00,6961.45,6963.09,6945.81,6949.94
2026-04-14 14:30:00,6949.94,6955.58,6947.51,6951.56
2026-04-14 15:00:00,6951.55,6966.87,6950.93,6966.66
2026-04-14 15:30:00,6966.48,6969.42,6958.99,6966.78
2026-04-14 16:00:00,6967.63,6967.8,6967.37,6967.38
2026-04-14 16:30:00,6967.38,6967.38,6967.38,6967.38
2026-04-15 09:30:00,6978.17,6988.22,6967.13,6980.77
2026-04-15 10:00:00,6981.46,6992.88,6973.57,6992.79
2026-04-15 10:30:00,6992.85,6995.26,6983.38,6991.72
2026-04-15 11:00:00,6991.63,6999.84,6988.61,6998.12
2026-04-15 11:30:00,6997.95,6999.5,6992.54,6994.96
2026-04-15 12:00:00,6993.58,7001.92,6992.22,6997.31
2026-04-15 12:30:00,6997.33,6998.73,6979.96,6988.83
2026-04-15 13:00:00,6988.86,6999.52,6987.75,6998.16
2026-04-15 13:30:00,6997.91,7003.82,6996.62,6998.22
2026-04-15 14:00:00,6998.24,7009.86,6995.72,7008.51
2026-04-15 14:30:00,7008.51,7021.66,7008.51,7020.39
2026-04-15 15:00:00,7020.24,7024.29,7017.58,7024.21
2026-04-15 15:30:00,7024.14,7026.24,7016.49,7022.1
2026-04-15 16:00:00,7022.57,7022.96,7022.57,7022.95
2026-04-15 16:30:00,7022.95,7022.95,7022.95,7022.95
2026-04-16 09:30:00,7037.78,7040.03,7008.52,7018.56
2026-04-16 10:00:00,7017.16,7025.66,7010.3,7015.55
2026-04-16 10:30:00,7015.49,7025.84,7012.84,7024.02
2026-04-16 11:00:00,7023.94,7043.66,7023.94,7033.21
2026-04-16 11:30:00,7032.1,7046.86,7031.02,7046.6
2026-04-16 12:00:00,7046.58,7051.23,7043.38,7043.63
2026-04-16 12:30:00,7043.69,7044.15,7026.51,7031.28
2026-04-16 13:00:00,7031.48,7032.76,7022.39,7030.75
2026-04-16 13:30:00,7030.77,7038.64,7025.26,7029.89
2026-04-16 14:00:00,7029.81,7034.26,7018.26,7020.94
2026-04-16 14:30:00,7020.99,7033.57,7020.99,7030.64
2026-04-16 15:00:00,7030.61,7035.32,7029.86,7032.74
2026-04-16 15:30:00,7032.67,7042.84,7032.04,7039.37
2026-04-16 16:00:00,7040.09,7041.28,7040.09,7041.28
2026-04-16 16:30:00,7041.28,7041.28,7041.28,7041.28
2026-04-17 09:30:00,7074.55,7108.32,7074.55,7108.19
2026-04-17 10:00:00,7108.24,7118.04,7105.96,7116.27
2026-04-17 10:30:00,7116.59,7136.88,7116.59,7129.14
2026-04-17 11:00:00,7129.16,7135.41,7123.49,7130.01
2026-04-17 11:30:00,7130.0,7137.32,7128.03,7131.11
2026-04-17 12:00:00,7131.01,7140.1,7129.21,7138.9
2026-04-17 12:30:00,7138.89,7147.52,7138.89,7143.27
2026-04-17 13:00:00,7143.26,7145.55,7116.01,7122.86
2026-04-17 13:30:00,7122.77,7130.54,7120.07,7126.85
2026-04-17 14:00:00,7126.83,7128.38,7115.43,7122.07
2026-04-17 14:30:00,7121.99,7127.46,7117.38,7120.58
2026-04-17 15:00:00,7120.6,7122.58,7114.04,7116.59
2026-04-17 15:30:00,7116.51,7128.01,7116.51,7125.12
2026-04-17 16:00:00,7125.56,7126.07,7125.56,7126.06
2026-04-17 16:30:00,7126.06,7126.06,7126.06,7126.06
2026-04-20 09:30:00,7117.05,7122.65,7105.65,7121.56
2026-04-20 10:00:00,7121.55,7121.87,7110.97,7112.83
2026-04-20 10:30:00,7112.92,7113.54,7089.67,7095.06
2026-04-20 11:00:00,7095.0,7107.37,7084.41,7107.37
2026-04-20 11:30:00,7106.96,7106.96,7095.18,7099.72
2026-04-20 12:00:00,7099.68,7101.84,7094.14,7100.43
2026-04-20 12:30:00,7100.39,7104.59,7097.89,7100.24
2026-04-20 13:00:00,7100.1,7107.8,7096.88,7103.29
2026-04-20 13:30:00,7103.33,7105.63,7100.05,7101.02
2026-04-20 14:00:00,7101.06,7109.99,7099.35,7107.21
2026-04-20 14:30:00,7107.24,7109.96,7102.73,7106.61
2026-04-20 15:00:00,7106.62,7109.18,7103.68,7104.28
2026-04-20 15:30:00,7104.31,7110.38,7099.73,7110.38
2026-04-20 16:00:00,7109.61,7109.71,7109.13,7109.14
2026-04-20 16:30:00,7109.14,7109.14,7109.14,7109.14
2026-04-21 09:30:00,7122.64,7133.3,7111.05,7131.64
2026-04-21 10:00:00,7131.3,7137.27,7125.69,7129.41
2026-04-21 10:30:00,7129.42,7131.45,7098.31,7099.04
2026-04-21 11:00:00,7098.86,7105.22,7085.38,7090.35
2026-04-21 11:30:00,7090.35,7097.55,7084.3,7091.05
2026-04-21 12:00:00,7090.96,7101.45,7086.58,7087.11
2026-04-21 12:30:00,7087.13,7094.92,7079.44,7079.94
2026-04-21 13:00:00,7079.82,7086.87,7062.09,7069.78
2026-04-21 13:30:00,7069.73,7095.79,7069.57,7081.55
2026-04-21 14:00:00,7081.47,7087.81,7072.18,7074.45
2026-04-21 14:30:00,7074.36,7091.13,7073.85,7087.39
2026-04-21 15:00:00,7087.28,7101.35,7087.16,7101.1
2026-04-21 15:30:00,7101.08,7102.45,7050.2,7064.31
2026-04-21 16:00:00,7064.44,7064.44,7064.0,7064.01
2026-04-21 16:30:00,7064.01,7064.01,7064.01,7064.01
2026-04-22 09:30:00,7102.91,7118.41,7102.91,7117.3
2026-04-22 10:00:00,7117.51,7130.46,7111.89,7129.04
2026-04-22 10:30:00,7129.12,7130.44,7118.94,7124.48
2026-04-22 11:00:00,7124.42,7128.81,7117.13,7126.72
2026-04-22 11:30:00,7126.51,7128.35,7115.66,7120.41
2026-04-22 12:00:00,7120.51,7124.97,7115.15,7115.47
2026-04-22 12:30:00,7115.51,7120.4,7112.4,7113.0
2026-04-22 13:00:00,7112.97,7127.94,7112.97,7124.17
2026-04-22 13:30:00,7124.11,7127.27,7122.4,7123.98
2026-04-22 14:00:00,7124.0,7125.75,7116.38,7118.56
2026-04-22 14:30:00,7118.55,7124.6,7117.98,7120.59
2026-04-22 15:00:00,7120.7,7129.84,7116.24,7128.93
2026-04-22 15:30:00,7128.84,7138.64,7125.04,7137.12
2026-04-22 16:00:00,7136.99,7137.96,7136.99,7137.9
2026-04-22 16:30:00,7137.9,7137.9,7137.9,7137.9
2026-04-23 09:30:00,7118.8,7136.84,7116.12,7125.77
2026-04-23 10:00:00,7126.05,7133.0,7115.89,7128.74
2026-04-23 10:30:00,7128.83,7144.59,7128.2,7141.65
2026-04-23 11:00:00,7141.47,7147.08,7138.79,7143.62
2026-04-23 11:30:00,7143.61,7147.78,7130.9,7135.36
2026-04-23 12:00:00,7135.42,7136.24,7126.84,7130.95
2026-04-23 12:30:00,7131.03,7136.01,7130.22,7132.35
2026-04-23 13:00:00,7132.39,7134.36,7083.43,7084.35
2026-04-23 13:30:00,7084.17,7099.69,7046.55,7090.54
2026-04-23 14:00:00,7090.57,7109.47,7087.07,7109.07
2026-04-23 14:30:00,7109.07,7118.47,7092.15,7094.77
2026-04-23 15:00:00,7094.78,7109.81,7091.76,7107.82
2026-04-23 15:30:00,7107.92,7112.19,7090.38,7108.04
2026-04-23 16:00:00,7108.88,7108.88,7108.3,7108.4
2026-04-23 16:30:00,7108.4,7108.4,7108.4,7108.4
2026-04-24 09:30:00,7136.48,7137.12,7112.82,7123.45
2026-04-24 10:00:00,7123.25,7130.05,7114.61,7121.08
2026-04-24 10:30:00,7121.5,7139.65,7118.27,7138.05
2026-04-24 11:00:00,7137.91,7145.17,7135.82,7142.31
2026-04-24 11:30:00,7142.56,7164.45,7139.71,7161.9
2026-04-24 12:00:00,7161.87,7163.43,7154.25,7156.57
2026-04-24 12:30:00,7156.47,7162.46,7152.36,7159.93
2026-04-24 13:00:00,7159.87,7161.66,7150.38,7153.88
2026-04-24 13:30:00,7153.84,7167.23,7151.47,7160.58
2026-04-24 14:00:00,7160.58,7161.48,7153.52,7153.95
2026-04-24 14:30:00,7153.88,7160.11,7153.62,7159.61
2026-04-24 15:00:00,7159.58,7168.59,7159.5,7161.68
2026-04-24 15:30:00,7161.52,7167.66,7158.38,7164.29
2026-04-24 16:00:00,7163.69,7165.08,7163.69,7165.08
2026-04-24 16:30:00,7165.08,7165.08,7165.08,7165.08
2026-04-27 09:30:00,7152.72,7167.7,7148.42,7164.93
2026-04-27 10:00:00,7163.87,7165.81,7156.51,7157.55
2026-04-27 10:30:00,7157.36,7166.97,7153.74,7159.97
2026-04-27 11:00:00,7160.14,7161.44,7146.72,7152.96
2026-04-27 11:30:00,7153.02,7157.96,7151.13,7157.14
2026-04-27 12:00:00,7157.78,7164.68,7155.39,7162.42
2026-04-27 12:30:00,7162.5,7167.51,7162.13,7165.33
2026-04-27 13:00:00,7165.39,7170.34,7162.68,7169.81
2026-04-27 13:30:00,7169.67,7175.84,7169.39,7172.61
2026-04-27 14:00:00,7172.49,7176.12,7171.13,7174.62
2026-04-27 14:30:00,7174.62,7175.92,7170.7,7172.26
2026-04-27 15:00:00,7172.1,7175.78,7170.61,7174.79
2026-04-27 15:30:00,7174.86,7178.74,7172.28,7174.01
2026-04-27 16:00:00,7174.58,7174.58,7173.91,7173.91
2026-04-27 16:30:00,7173.91,7173.91,7173.91,7173.91
