timestamp,open,high,low,close
2026-04-13 10:57:00,6825.36,6827.82,6825.36,6827.74
2026-04-13 10:58:00,6827.83,6830.41,6827.70,6830.41
2026-04-13 10:59:00,6830.39,6830.39,6829.14,6829.30
2026-04-13 11:00:00,6829.22,6829.22,6821.76,6822.73
2026-04-13 11:01:00,6822.66,6825.96,6822.66,6825.45
2026-04-13 11:02:00,6825.32,6825.32,6823.54,6823.58
2026-04-13 11:03:00,6823.67,6823.80,6822.56,6823.17
2026-04-13 11:04:00,6822.91,6823.57,6821.51,6821.57
2026-04-13 11:05:00,6821.66,6823.09,6821.28,6821.55
2026-04-13 11:06:00,6821.68,6822.70,6821.11,6822.43
2026-04-13 11:07:00,6822.44,6824.27,6822.44,6823.67
2026-04-13 11:08:00,6823.56,6823.75,6820.81,6821.19
2026-04-13 11:09:00,6821.18,6823.95,6821.18,6823.36
2026-04-13 11:10:00,6823.33,6823.50,6822.26,6822.44
2026-04-13 11:11:00,6822.75,6826.77,6822.75,6826.77
2026-04-13 11:12:00,6826.64,6826.64,6825.39,6825.75
2026-04-13 11:13:00,6825.73,6825.77,6824.60,6825.02
2026-04-13 11:14:00,6824.96,6825.15,6823.84,6824.12
2026-04-13 11:15:00,6824.17,6825.80,6823.31,6823.31
2026-04-13 11:16:00,6823.16,6823.36,6822.66,6823.26
2026-04-13 11:17:00,6823.34,6823.34,6821.42,6822.04
2026-04-13 11:18:00,6822.12,6822.18,6821.00,6821.40
2026-04-13 11:19:00,6821.46,6822.20,6820.65,6820.73
2026-04-13 11:20:00,6820.88,6824.34,6820.88,6823.89
2026-04-13 11:21:00,6823.77,6824.58,6823.26,6823.26
2026-04-13 11:22:00,6823.19,6823.48,6821.74,6823.31
2026-04-13 11:23:00,6823.29,6823.29,6822.01,6822.71
2026-04-13 11:24:00,6822.67,6822.70,6820.14,6820.27
2026-04-13 11:25:00,6820.38,6820.71,6819.02,6820.71
2026-04-13 11:26:00,6820.77,6820.83,6818.93,6819.60
2026-04-13 11:27:00,6819.61,6819.88,6818.89,6819.79
2026-04-13 11:28:00,6820.30,6822.10,6820.30,6820.84
2026-04-13 11:29:00,6820.92,6821.46,6819.56,6819.64
2026-04-13 11:30:00,6819.28,6819.28,6817.65,6817.91
2026-04-13 11:31:00,6817.85,6818.21,6816.12,6817.19
2026-04-13 11:32:00,6817.19,6818.55,6817.19,6817.41
2026-04-13 11:33:00,6817.50,6819.30,6817.44,6819.25
2026-04-13 11:34:00,6819.23,6819.37,6817.97,6818.58
2026-04-13 11:35:00,6818.70,6819.40,6818.43,6819.13
2026-04-13 11:36:00,6819.15,6820.21,6817.80,6820.21
2026-04-13 11:37:00,6820.12,6822.48,6820.08,6822.00
2026-04-13 11:38:00,6822.16,6825.77,6820.36,6822.42
2026-04-13 11:39:00,6822.47,6824.08,6822.26,6823.58
2026-04-13 11:40:00,6823.61,6824.22,6822.53,6824.11
2026-04-13 11:41:00,6824.09,6824.52,6822.67,6822.73
2026-04-13 11:42:00,6822.76,6822.89,6819.85,6819.90
2026-04-13 11:43:00,6819.95,6820.03,6818.40,6819.71
2026-04-13 11:44:00,6819.67,6820.25,6819.19,6819.19
2026-04-13 11:45:00,6819.21,6819.21,6817.89,6818.87
2026-04-13 11:46:00,6818.88,6820.04,6818.88,6819.65
2026-04-13 11:47:00,6819.66,6819.99,6818.63,6819.11
2026-04-13 11:48:00,6819.09,6819.22,6817.85,6817.85
2026-04-13 11:49:00,6817.69,6818.34,6817.01,6818.32
2026-04-13 11:50:00,6818.34,6818.72,6817.57,6818.66
2026-04-13 11:51:00,6818.63,6818.72,6817.30,6817.48
2026-04-13 11:52:00,6817.50,6818.72,6817.02,6818.36
2026-04-13 11:53:00,6818.37,6818.89,6817.87,6818.71
2026-04-13 11:54:00,6818.88,6819.03,6817.44,6817.44
2026-04-13 11:55:00,6817.43,6818.29,6817.18,6818.21
2026-04-13 11:56:00,6818.22,6819.98,6818.12,6818.91
2026-04-13 11:57:00,6818.80,6818.96,6817.17,6817.94
2026-04-13 11:58:00,6817.92,6819.13,6817.83,6819.00
2026-04-13 11:59:00,6819.22,6819.22,6818.23,6818.67
2026-04-13 12:00:00,6818.69,6819.51,6817.72,6817.72
2026-04-13 12:01:00,6817.79,6817.79,6815.87,6816.44
2026-04-13 12:02:00,6816.40,6816.45,6814.09,6814.09
2026-04-13 12:03:00,6814.12,6815.05,6814.12,6814.75
2026-04-13 12:04:00,6814.70,6815.87,6814.59,6815.76
2026-04-13 12:05:00,6815.78,6815.85,6814.55,6815.14
2026-04-13 12:06:00,6815.21,6826.80,6815.21,6824.61
2026-04-13 12:07:00,6824.32,6824.32,6819.55,6820.27
2026-04-13 12:08:00,6820.20,6820.91,6819.37,6820.20
2026-04-13 12:09:00,6820.14,6822.26,6820.07,6821.48
2026-04-13 12:10:00,6821.44,6821.91,6820.82,6821.77
2026-04-13 12:11:00,6821.67,6824.25,6821.44,6823.68
2026-04-13 12:12:00,6823.64,6823.78,6822.44,6822.44
2026-04-13 12:13:00,6822.30,6822.53,6821.00,6822.30
2026-04-13 12:14:00,6822.28,6823.42,6822.28,6822.87
2026-04-13 12:15:00,6822.89,6823.55,6821.58,6821.91
2026-04-13 12:16:00,6821.88,6823.40,6821.78,6823.40
2026-04-13 12:17:00,6823.72,6824.69,6823.45,6824.68
2026-04-13 12:18:00,6824.82,6825.97,6823.41,6825.97
2026-04-13 12:19:00,6825.83,6826.28,6825.58,6825.80
2026-04-13 12:20:00,6825.82,6831.23,6825.80,6827.15
2026-04-13 12:21:00,6827.18,6829.94,6826.76,6829.94
2026-04-13 12:22:00,6829.78,6830.07,6828.63,6828.63
2026-04-13 12:23:00,6828.62,6829.83,6827.96,6829.37
2026-04-13 12:24:00,6829.34,6830.96,6829.23,6830.96
2026-04-13 12:25:00,6831.00,6833.02,6830.97,6832.64
2026-04-13 12:26:00,6832.77,6832.81,6830.93,6830.97
2026-04-13 12:27:00,6830.93,6832.14,6830.60,6832.14
2026-04-13 12:28:00,6832.19,6834.53,6831.53,6834.53
2026-04-13 12:29:00,6834.57,6839.38,6834.32,6837.97
2026-04-13 12:30:00,6838.02,6838.18,6837.15,6838.18
2026-04-13 12:31:00,6838.24,6839.65,6837.97,6838.66
2026-04-13 12:32:00,6838.63,6838.63,6835.40,6835.84
2026-04-13 12:33:00,6835.77,6842.57,6835.57,6838.53
2026-04-13 12:34:00,6838.42,6838.75,6837.34,6838.31
2026-04-13 12:35:00,6837.97,6845.76,6837.70,6843.93
2026-04-13 12:36:00,6843.70,6843.70,6840.48,6840.54
2026-04-13 12:37:00,6840.14,6840.38,6839.49,6839.92
2026-04-13 12:38:00,6839.98,6840.26,6839.13,6839.25
2026-04-13 12:39:00,6839.16,6840.85,6838.32,6840.36
2026-04-13 12:40:00,6839.05,6840.89,6837.43,6839.18
2026-04-13 12:41:00,6839.12,6839.23,6833.70,6834.49
2026-04-13 12:42:00,6834.59,6834.73,6831.28,6832.68
2026-04-13 12:43:00,6832.94,6839.42,6832.68,6839.07
2026-04-13 12:44:00,6839.10,6841.24,6839.10,6839.78
2026-04-13 12:45:00,6839.67,6839.89,6839.14,6839.89
2026-04-13 12:46:00,6839.94,6840.95,6839.44,6840.01
2026-04-13 12:47:00,6839.80,6846.35,6839.72,6845.97
2026-04-13 12:48:00,6845.74,6846.54,6844.84,6845.16
2026-04-13 12:49:00,6845.09,6845.51,6844.54,6844.66
2026-04-13 12:50:00,6844.68,6849.84,6844.68,6849.60
2026-04-13 12:51:00,6849.69,6851.79,6848.18,6848.18
2026-04-13 12:52:00,6848.16,6848.16,6845.86,6845.87
2026-04-13 12:53:00,6845.92,6846.12,6844.27,6844.30
2026-04-13 12:54:00,6844.34,6845.85,6844.34,6845.30
2026-04-13 12:55:00,6845.26,6845.26,6843.02,6843.59
2026-04-13 12:56:00,6843.60,6845.62,6843.55,6845.62
2026-04-13 12:57:00,6845.53,6845.79,6844.92,6845.36
2026-04-13 12:58:00,6845.71,6847.30,6845.27,6847.30
2026-04-13 12:59:00,6847.23,6847.82,6847.06,6847.06
2026-04-13 13:00:00,6847.11,6848.25,6847.11,6847.22
2026-04-13 13:01:00,6847.21,6847.47,6846.06,6847.47
2026-04-13 13:02:00,6847.49,6848.92,6847.39,6848.85
2026-04-13 13:03:00,6848.80,6849.26,6848.24,6848.27
2026-04-13 13:04:00,6848.13,6848.64,6847.77,6848.56
2026-04-13 13:05:00,6848.58,6849.24,6847.68,6847.68
2026-04-13 13:06:00,6847.69,6848.41,6847.14,6847.16
2026-04-13 13:07:00,6847.02,6847.10,6846.26,6846.49
2026-04-13 13:08:00,6846.42,6846.42,6844.84,6845.81
2026-04-13 13:09:00,6845.88,6846.37,6844.99,6846.37
2026-04-13 13:10:00,6846.38,6847.31,6845.94,6846.74
2026-04-13 13:11:00,6846.91,6847.24,6846.55,6846.86
2026-04-13 13:12:00,6846.85,6846.85,6845.98,6846.29
2026-04-13 13:13:00,6846.23,6846.33,6845.81,6846.01
2026-04-13 13:14:00,6845.94,6847.17,6845.94,6847.04
2026-04-13 13:15:00,6846.98,6847.63,6846.64,6847.63
2026-04-13 13:16:00,6847.69,6848.02,6847.13,6847.20
2026-04-13 13:17:00,6847.23,6847.39,6847.01,6847.16
2026-04-13 13:18:00,6847.19,6850.26,6847.19,6850.06
2026-04-13 13:19:00,6850.03,6851.30,6849.58,6849.95
2026-04-13 13:20:00,6850.06,6850.06,6848.10,6848.49
2026-04-13 13:21:00,6848.49,6849.34,6847.95,6849.17
2026-04-13 13:22:00,6849.16,6849.16,6847.97,6848.01
2026-04-13 13:23:00,6848.02,6848.66,6847.98,6848.20
2026-04-13 13:24:00,6848.19,6848.19,6847.00,6847.11
2026-04-13 13:25:00,6847.13,6847.82,6846.96,6847.82
2026-04-13 13:26:00,6847.81,6848.26,6847.61,6848.00
2026-04-13 13:27:00,6848.08,6848.72,6847.88,6848.38
2026-04-13 13:28:00,6848.35,6848.78,6848.16,6848.35
2026-04-13 13:29:00,6848.32,6848.96,6847.80,6848.96
2026-04-13 13:30:00,6848.97,6850.63,6848.77,6849.82
2026-04-13 13:31:00,6849.84,6850.48,6849.65,6849.68
2026-04-13 13:32:00,6849.52,6849.56,6848.77,6849.56
2026-04-13 13:33:00,6849.59,6849.99,6847.73,6847.90
2026-04-13 13:34:00,6847.89,6847.89,6847.41,6847.58
2026-04-13 13:35:00,6847.54,6847.56,6846.16,6846.34
2026-04-13 13:36:00,6846.36,6847.10,6846.22,6846.22
2026-04-13 13:37:00,6846.12,6847.83,6845.25,6847.43
2026-04-13 13:38:00,6847.31,6848.23,6847.28,6847.98
2026-04-13 13:39:00,6847.96,6847.96,6846.93,6847.00
2026-04-13 13:40:00,6847.00,6847.69,6846.32,6846.36
2026-04-13 13:41:00,6846.36,6846.86,6846.14,6846.86
2026-04-13 13:42:00,6846.89,6847.35,6846.17,6846.73
2026-04-13 13:43:00,6846.74,6846.94,6846.20,6846.87
2026-04-13 13:44:00,6846.74,6846.74,6845.18,6845.38
2026-04-13 13:45:00,6845.39,6845.39,6844.10,6844.55
2026-04-13 13:46:00,6844.59,6845.48,6844.52,6845.04
2026-04-13 13:47:00,6845.07,6845.25,6844.37,6844.57
2026-04-13 13:48:00,6844.58,6845.55,6844.50,6844.94
2026-04-13 13:49:00,6844.90,6845.15,6844.57,6844.63
2026-04-13 13:50:00,6844.58,6844.76,6842.64,6842.64
2026-04-13 13:51:00,6842.66,6844.23,6842.58,6843.77
2026-04-13 13:52:00,6843.81,6844.67,6843.81,6844.16
2026-04-13 13:53:00,6844.16,6845.47,6844.16,6844.95
2026-04-13 13:54:00,6845.00,6846.01,6844.56,6845.96
2026-04-13 13:55:00,6845.96,6846.91,6845.64,6846.91
2026-04-13 13:56:00,6846.94,6846.95,6845.36,6845.53
2026-04-13 13:57:00,6845.60,6845.75,6845.14,6845.45
2026-04-13 13:58:00,6845.45,6845.71,6845.11,6845.35
2026-04-13 13:59:00,6845.38,6845.79,6845.06,6845.28
2026-04-13 14:00:00,6845.26,6847.53,6845.26,6847.20
2026-04-13 14:01:00,6847.21,6847.63,6846.98,6847.26
2026-04-13 14:02:00,6847.25,6848.48,6846.92,6848.28
2026-04-13 14:03:00,6848.31,6848.96,6847.91,6848.96
2026-04-13 14:04:00,6848.94,6849.23,6847.96,6848.02
2026-04-13 14:05:00,6847.99,6848.29,6847.51,6847.54
2026-04-13 14:06:00,6847.55,6847.73,6847.18,6847.39
2026-04-13 14:07:00,6847.35,6847.92,6847.23,6847.84
2026-04-13 14:08:00,6847.83,6849.31,6847.83,6849.10
2026-04-13 14:09:00,6849.14,6849.31,6848.35,6849.01
2026-04-13 14:10:00,6849.00,6849.69,6848.97,6849.58
2026-04-13 14:11:00,6849.59,6850.02,6849.17,6849.24
2026-04-13 14:12:00,6849.25,6849.55,6849.01,6849.14
2026-04-13 14:13:00,6849.22,6849.56,6848.96,6849.39
2026-04-13 14:14:00,6849.41,6850.03,6849.28,6849.60
2026-04-13 14:15:00,6849.58,6849.98,6849.10,6849.98
2026-04-13 14:16:00,6849.99,6850.12,6849.48,6849.88
2026-04-13 14:17:00,6849.89,6850.03,6849.53,6849.78
2026-04-13 14:18:00,6849.77,6849.85,6849.02,6849.03
2026-04-13 14:19:00,6849.05,6849.18,6848.54,6848.63
2026-04-13 14:20:00,6848.65,6849.06,6847.75,6848.94
2026-04-13 14:21:00,6848.87,6850.01,6848.21,6849.64
2026-04-13 14:22:00,6849.63,6849.75,6848.99,6849.41
2026-04-13 14:23:00,6849.36,6849.45,6849.02,6849.02
2026-04-13 14:24:00,6848.99,6848.99,6847.66,6847.85
2026-04-13 14:25:00,6847.78,6847.86,6847.08,6847.86
2026-04-13 14:26:00,6847.86,6847.86,6847.19,6847.19
2026-04-13 14:27:00,6847.18,6847.28,6846.35,6846.35
2026-04-13 14:28:00,6846.40,6848.13,6846.40,6847.59
2026-04-13 14:29:00,6847.50,6847.59,6846.79,6847.36
2026-04-13 14:30:00,6847.33,6847.44,6846.65,6847.44
2026-04-13 14:31:00,6847.42,6848.44,6847.29,6848.32
2026-04-13 14:32:00,6848.33,6848.81,6848.14,6848.50
2026-04-13 14:33:00,6848.54,6849.07,6848.45,6848.71
2026-04-13 14:34:00,6848.60,6848.99,6848.50,6848.83
2026-04-13 14:35:00,6849.03,6849.51,6848.42,6849.51
2026-04-13 14:36:00,6849.45,6850.03,6849.30,6850.03
2026-04-13 14:37:00,6850.01,6850.53,6849.89,6850.40
2026-04-13 14:38:00,6850.26,6850.30,6849.60,6850.18
2026-04-13 14:39:00,6850.23,6850.54,6849.98,6850.06
2026-04-13 14:40:00,6850.10,6850.42,6849.76,6849.80
2026-04-13 14:41:00,6849.75,6849.98,6849.30,6849.81
2026-04-13 14:42:00,6849.72,6850.22,6849.06,6850.16
2026-04-13 14:43:00,6850.17,6850.79,6850.12,6850.69
2026-04-13 14:44:00,6850.64,6851.95,6850.46,6851.80
2026-04-13 14:45:00,6851.80,6854.24,6851.76,6853.95
2026-04-13 14:46:00,6854.03,6854.73,6854.03,6854.26
2026-04-13 14:47:00,6854.27,6854.47,6853.73,6854.03
2026-04-13 14:48:00,6854.04,6855.39,6854.03,6855.18
2026-04-13 14:49:00,6855.10,6855.29,6854.71,6854.83
2026-04-13 14:50:00,6854.81,6854.86,6854.17,6854.58
2026-04-13 14:51:00,6854.61,6856.51,6854.41,6856.16
2026-04-13 14:52:00,6856.28,6857.62,6856.22,6857.62
2026-04-13 14:53:00,6857.80,6857.85,6856.74,6856.91
2026-04-13 14:54:00,6856.89,6857.43,6856.07,6857.22
2026-04-13 14:55:00,6857.23,6858.37,6857.03,6858.29
2026-04-13 14:56:00,6858.27,6858.27,6857.40,6857.59
2026-04-13 14:57:00,6857.59,6857.59,6856.64,6857.38
2026-04-13 14:58:00,6857.36,6857.78,6857.02,6857.11
2026-04-13 14:59:00,6857.10,6857.22,6856.82,6856.99
2026-04-13 15:00:00,6857.01,6858.30,6856.87,6858.25
2026-04-13 15:01:00,6858.31,6859.38,6858.08,6859.38
2026-04-13 15:02:00,6859.45,6859.50,6858.20,6858.20
2026-04-13 15:03:00,6858.15,6858.66,6858.04,6858.45
2026-04-13 15:04:00,6858.39,6858.39,6857.58,6857.61
2026-04-13 15:05:00,6857.63,6857.75,6856.59,6857.30
2026-04-13 15:06:00,6857.24,6857.26,6856.00,6856.09
2026-04-13 15:07:00,6856.00,6856.28,6855.10,6855.20
2026-04-13 15:08:00,6855.25,6856.07,6855.22,6856.01
2026-04-13 15:09:00,6856.01,6856.74,6855.72,6856.74
2026-04-13 15:10:00,6856.64,6856.78,6856.43,6856.77
2026-04-13 15:11:00,6856.79,6856.79,6854.75,6855.23
2026-04-13 15:12:00,6855.20,6855.39,6855.08,6855.17
2026-04-13 15:13:00,6855.14,6855.28,6854.53,6854.56
2026-04-13 15:14:00,6854.57,6855.85,6854.56,6855.74
2026-04-13 15:15:00,6855.67,6856.17,6855.35,6856.17
2026-04-13 15:16:00,6856.24,6857.48,6856.14,6857.48
2026-04-13 15:17:00,6857.46,6857.85,6857.26,6857.74
2026-04-13 15:18:00,6857.73,6858.65,6857.73,6858.65
2026-04-13 15:19:00,6858.62,6858.90,6858.22,6858.38
2026-04-13 15:20:00,6858.38,6858.69,6858.07,6858.37
2026-04-13 15:21:00,6858.34,6859.62,6858.19,6859.62
2026-04-13 15:22:00,6859.68,6861.13,6859.63,6861.13
2026-04-13 15:23:00,6860.85,6861.51,6860.66,6861.43
2026-04-13 15:24:00,6861.40,6861.64,6861.02,6861.31
2026-04-13 15:25:00,6861.32,6861.92,6861.27,6861.53
2026-04-13 15:26:00,6861.64,6861.91,6861.50,6861.73
2026-04-13 15:27:00,6861.80,6861.86,6861.23,6861.72
2026-04-13 15:28:00,6861.70,6862.11,6861.50,6861.75
2026-04-13 15:29:00,6861.76,6862.00,6861.30,6862.00
2026-04-13 15:30:00,6862.00,6862.00,6860.65,6861.01
2026-04-13 15:31:00,6861.04,6864.47,6861.00,6864.09
2026-04-13 15:32:00,6864.21,6866.11,6864.19,6865.87
2026-04-13 15:33:00,6865.85,6866.32,6865.32,6865.48
2026-04-13 15:34:00,6865.49,6865.49,6864.65,6864.85
2026-04-13 15:35:00,6864.83,6865.60,6864.11,6865.32
2026-04-13 15:36:00,6865.29,6868.58,6865.27,6867.94
2026-04-13 15:37:00,6867.85,6867.85,6867.23,6867.23
2026-04-13 15:38:00,6867.05,6867.05,6865.30,6865.77
2026-04-13 15:39:00,6865.74,6865.88,6865.50,6865.55
2026-04-13 15:40:00,6865.48,6866.06,6865.20,6865.22
2026-04-13 15:41:00,6864.95,6865.17,6863.82,6864.09
2026-04-13 15:42:00,6864.09,6864.19,6863.40,6864.17
2026-04-13 15:43:00,6864.26,6864.39,6864.01,6864.01
2026-04-13 15:44:00,6863.94,6865.51,6863.94,6865.38
2026-04-13 15:45:00,6865.40,6865.40,6863.34,6863.54
2026-04-13 15:46:00,6863.64,6864.06,6863.41,6863.48
2026-04-13 15:47:00,6863.47,6863.79,6861.97,6862.45
2026-04-13 15:48:00,6862.57,6863.34,6862.26,6862.27
2026-04-13 15:49:00,6862.32,6864.11,6862.32,6863.94
2026-04-13 15:50:00,6863.96,6875.36,6863.96,6875.14
2026-04-13 15:51:00,6875.22,6876.92,6873.94,6876.24
2026-04-13 15:52:00,6876.26,6877.58,6876.10,6876.79
2026-04-13 15:53:00,6876.57,6880.03,6875.96,6879.87
2026-04-13 15:54:00,6879.78,6882.65,6879.21,6881.16
2026-04-13 15:55:00,6881.18,6884.73,6881.18,6884.00
2026-04-13 15:56:00,6883.68,6886.47,6883.26,6886.07
2026-04-13 15:57:00,6885.97,6886.12,6884.31,6885.80
2026-04-13 15:58:00,6885.72,6885.72,6883.98,6884.22
2026-04-13 15:59:00,6884.29,6887.00,6883.80,6885.91
2026-04-13 16:00:00,6885.00,6886.12,6885.00,6886.12
2026-04-13 16:01:00,6886.12,6886.23,6886.12,6886.23
2026-04-13 16:02:00,6886.23,6886.24,6886.23,6886.24
2026-04-13 16:03:00,6886.24,6886.24,6886.24,6886.24
2026-04-13 16:04:00,6886.24,6886.24,6886.24,6886.24
2026-04-13 16:05:00,6886.24,6886.24,6886.24,6886.24
2026-04-13 16:06:00,6886.24,6886.24,6886.24,6886.24
2026-04-13 16:07:00,6886.24,6886.24,6886.24,6886.24
2026-04-13 16:08:00,6886.24,6886.24,6886.24,6886.24
2026-04-13 16:09:00,6886.24,6886.24,6886.24,6886.24
2026-04-13 16:10:00,6886.24,6886.24,6886.24,6886.24
2026-04-13 16:11:00,6886.24,6886.24,6886.24,6886.24
2026-04-13 16:12:00,6886.24,6886.24,6886.24,6886.24
2026-04-13 16:13:00,6886.24,6886.24,6886.24,6886.24
2026-04-13 16:14:00,6886.24,6886.24,6886.24,6886.24
2026-04-13 16:15:00,6886.24,6886.24,6886.24,6886.24
2026-04-13 16:16:00,6886.24,6886.24,6886.24,6886.24
2026-04-13 16:17:00,6886.24,6886.24,6886.24,6886.24
2026-04-13 16:18:00,6886.24,6886.24,6886.24,6886.24
2026-04-13 16:19:00,6886.24,6886.24,6886.24,6886.24
2026-04-13 16:20:00,6886.24,6886.24,6886.24,6886.24
2026-04-13 16:44:00,6886.24,6886.24,6886.24,6886.24
2026-04-14 09:30:00,6910.20,6913.10,6905.59,6907.35
2026-04-14 09:31:00,6907.14,6909.22,6905.17,6908.20
2026-04-14 09:32:00,6907.82,6909.80,6906.19,6906.81
2026-04-14 09:33:00,6906.81,6909.78,6906.80,6909.78
2026-04-14 09:34:00,6909.66,6911.10,6909.23,6909.30
2026-04-14 09:35:00,6909.68,6913.52,6909.55,6913.52
2026-04-14 09:36:00,6913.95,6914.69,6912.08,6913.59
2026-04-14 09:37:00,6913.94,6918.19,6913.20,6917.65
2026-04-14 09:38:00,6917.95,6918.46,6916.76,6918.24
2026-04-14 09:39:00,6918.39,6918.74,6914.87,6915.17
2026-04-14 09:40:00,6915.54,6918.26,6915.54,6917.02
