timestamp,open,high,low,close
2026-04-16 16:00:00,7040.09,7041.28,7040.09,7041.28
2026-04-17 09:00:00,7074.55,7108.32,7074.55,7108.19
2026-04-17 10:00:00,7108.24,7136.88,7105.96,7129.14
2026-04-17 11:00:00,7129.16,7137.32,7123.49,7131.11
2026-04-17 12:00:00,7131.01,7147.52,7129.21,7143.27
2026-04-17 13:00:00,7143.26,7145.55,7116.01,7126.85
2026-04-17 14:00:00,7126.83,7128.38,7115.43,7120.58
2026-04-17 15:00:00,7120.6,7128.01,7114.04,7125.12
2026-04-17 16:00:00,7125.56,7126.07,7125.56,7126.06
2026-04-20 09:00:00,7117.05,7122.65,7105.65,7121.56
2026-04-20 10:00:00,7121.55,7121.87,7089.67,7095.06
2026-04-20 11:00:00,7095.0,7107.37,7084.41,7099.72
2026-04-20 12:00:00,7099.68,7104.59,7094.14,7100.24
2026-04-20 13:00:00,7100.1,7107.8,7096.88,7101.02
2026-04-20 14:00:00,7101.06,7109.99,7099.35,7106.61
2026-04-20 15:00:00,7106.62,7110.38,7099.73,7110.38
2026-04-20 16:00:00,7109.61,7109.71,7109.13,7109.14
2026-04-21 09:00:00,7122.64,7133.3,7111.05,7131.64
2026-04-21 10:00:00,7131.3,7137.27,7098.31,7099.04
2026-04-21 11:00:00,7098.86,7105.22,7084.3,7091.05
2026-04-21 12:00:00,7090.96,7101.45,7079.44,7079.94
2026-04-21 13:00:00,7079.82,7095.79,7062.09,7081.55
2026-04-21 14:00:00,7081.47,7091.13,7072.18,7087.39
2026-04-21 15:00:00,7087.28,7102.45,7050.2,7064.31
2026-04-21 16:00:00,7064.44,7064.44,7064.0,7064.01
2026-04-22 09:00:00,7102.91,7118.41,7102.91,7117.3
2026-04-22 10:00:00,7117.51,7130.46,7111.89,7124.48
2026-04-22 11:00:00,7124.42,7128.81,7115.66,7120.41
2026-04-22 12:00:00,7120.51,7124.97,7112.4,7113.0
2026-04-22 13:00:00,7112.97,7127.94,7112.97,7123.98
2026-04-22 14:00:00,7124.0,7125.75,7116.38,7120.59
2026-04-22 15:00:00,7120.7,7138.64,7116.24,7137.12
2026-04-22 16:00:00,7136.99,7137.96,7136.99,7137.9
2026-04-23 09:00:00,7118.8,7136.84,7116.12,7125.77
2026-04-23 10:00:00,7126.05,7144.59,7115.89,7141.65
2026-04-23 11:00:00,7141.47,7147.78,7130.9,7135.36
2026-04-23 12:00:00,7135.42,7136.24,7126.84,7132.35
2026-04-23 13:00:00,7132.39,7134.36,7046.55,7090.54
2026-04-23 14:00:00,7090.57,7118.47,7087.07,7094.77
2026-04-23 15:00:00,7094.78,7112.19,7090.38,7108.04
2026-04-23 16:00:00,7108.88,7108.88,7108.3,7108.4
2026-04-24 09:00:00,7136.48,7137.12,7112.82,7123.45
2026-04-24 10:00:00,7123.25,7139.65,7114.61,7138.05
2026-04-24 11:00:00,7137.91,7164.45,7135.82,7161.9
2026-04-24 12:00:00,7161.87,7163.43,7152.36,7159.93
2026-04-24 13:00:00,7159.87,7167.23,7150.38,7160.58
2026-04-24 14:00:00,7160.58,7161.48,7153.52,7159.61
2026-04-24 15:00:00,7159.58,7168.59,7158.38,7164.29
2026-04-24 16:00:00,7163.69,7165.08,7163.69,7165.08
2026-04-27 09:00:00,7152.72,7167.7,7148.42,7164.93
2026-04-27 10:00:00,7163.87,7166.97,7153.74,7159.97
2026-04-27 11:00:00,7160.14,7161.44,7146.72,7157.14
2026-04-27 12:00:00,7157.78,7167.51,7155.39,7165.33
2026-04-27 13:00:00,7165.39,7175.84,7162.68,7172.61
2026-04-27 14:00:00,7172.49,7176.12,7170.7,7172.26
2026-04-27 15:00:00,7172.1,7178.74,7170.61,7174.01
2026-04-27 16:00:00,7174.58,7174.58,7173.91,7173.91
